player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Yann Sommer,ch SUI,GK,M'Gladbach,33,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19,19,"1,710",19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Borna Sosa,hr CRO,DF,Stuttgart,24,1998,25,22,"1,955",21.7,2,7,9,2,0,0,5,0,1.0,1.0,6.5,7.6,58,128,152,0.09,0.32,0.41,0.09,0.41,0.05,0.30,0.35,0.05,0.35,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,32,30,"2,646",29.4,4,0,4,4,0,0,9,0,1.7,1.7,1.0,2.8,35,186,29,0.14,0.00,0.14,0.14,0.14,0.06,0.04,0.09,0.06,0.09,Matches
Anton Stach,de GER,MF,Mainz 05,23,1998,30,22,"2,070",23.0,1,4,5,1,0,0,4,0,2.2,2.2,3.6,5.8,37,106,77,0.04,0.17,0.22,0.04,0.22,0.10,0.16,0.25,0.10,0.25,Matches
Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,19,11,"1,043",11.6,0,2,2,0,0,0,4,0,0.4,0.4,0.7,1.1,9,26,14,0.00,0.17,0.17,0.00,0.17,0.03,0.06,0.09,0.03,0.09,Matches
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,21,"1,855",20.6,3,3,6,3,0,0,5,0,3.1,3.1,1.8,4.9,19,61,55,0.15,0.15,0.29,0.15,0.29,0.15,0.09,0.24,0.15,0.24,Matches
Veit Stange,de GER,MF,Hertha BSC,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,12,66,35,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
Niklas Stark,de GER,DF,Werder Bremen,27,1995,27,23,"2,077",23.1,0,0,0,0,0,0,9,0,0.2,0.2,0.3,0.5,9,65,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Pascal Stenzel,de GER,DF,Stuttgart,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,13,5,0.00,0.27,0.27,0.00,0.27,0.01,0.16,0.17,0.01,0.17,Matches
Angelo Stiller,de GER,MF,Hoffenheim,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,4,34,16,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.10,0.04,0.10,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,33,1988,29,20,"1,734",19.3,8,7,15,8,0,0,9,0,5.0,5.0,6.2,11.2,22,77,89,0.42,0.36,0.78,0.42,0.78,0.26,0.32,0.58,0.26,0.58,Matches
Kevin Stöger,at AUT,MF,Bochum,28,1993,32,29,"2,599",28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43,214,98,0.17,0.10,0.28,0.07,0.17,0.15,0.20,0.35,0.07,0.27,Matches
Niklas Süle,de GER,DF,Dortmund,26,1995,29,23,"2,118",23.5,2,3,5,2,0,0,2,0,2.2,2.2,2.2,4.4,37,137,57,0.08,0.13,0.21,0.08,0.21,0.09,0.09,0.19,0.09,0.19,Matches
Ivan Šunjić,hr CRO,MF,Hertha BSC,25,1996,18,12,993,11.0,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,6,30,6,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,32,21,"1,835",20.4,4,6,10,4,0,0,4,0,4.4,4.4,5.0,9.4,29,74,85,0.20,0.29,0.49,0.20,0.49,0.22,0.25,0.46,0.22,0.46,Matches
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,31,28,"2,444",27.2,6,8,14,5,1,1,5,2,5.5,4.7,8.1,12.9,75,151,157,0.22,0.29,0.52,0.18,0.48,0.20,0.30,0.50,0.17,0.47,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jonathan Tah,de GER,DF,Leverkusen,26,1996,33,28,"2,487",27.6,1,0,1,1,0,0,6,0,1.1,1.1,0.5,1.5,8,56,4,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,33,32,"2,871",31.9,1,0,1,0,1,2,5,0,2.8,1.2,1.0,2.2,40,169,10,0.03,0.00,0.03,0.00,0.00,0.09,0.03,0.12,0.04,0.07,Matches
Niklas Tauer,de GER,"DF,MF",Mainz 05,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,4,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,2.7,2.7,0.7,3.3,12,11,59,1.08,0.00,1.08,1.08,1.08,0.58,0.14,0.72,0.58,0.72,Matches
Semir Telalovic,de GER,"MF,FW",M'Gladbach,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.74,0.74,0.74,Matches
Simon Terodde,de GER,FW,Schalke 04,34,1988,32,21,"1,823",20.3,5,0,5,5,0,1,5,0,6.3,5.5,2.3,7.9,5,19,68,0.25,0.00,0.25,0.25,0.25,0.31,0.12,0.43,0.27,0.39,Matches
Malick Thiaw,de GER,DF,Schalke 04,20,2001,3,3,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,3,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Jan Thielmann,de GER,FW,Köln,20,2002,23,6,869,9.7,2,2,4,2,0,0,5,0,1.1,1.1,0.9,1.9,27,19,66,0.21,0.21,0.41,0.21,0.41,0.11,0.09,0.20,0.11,0.20,Matches
Morten Thorsby,no NOR,MF,Union Berlin,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.8,0.8,0.5,1.3,0,15,21,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,24,1997,30,28,"2,513",27.9,13,6,19,13,0,0,3,0,16.5,16.5,5.2,21.8,75,46,170,0.47,0.21,0.68,0.47,0.68,0.59,0.19,0.78,0.59,0.78,Matches
Steffen Tigges,de GER,FW,Köln,24,1998,30,17,"1,596",17.7,6,1,7,6,0,0,1,0,5.0,5.0,1.9,6.9,20,31,81,0.34,0.06,0.39,0.34,0.39,0.28,0.11,0.39,0.28,0.39,Matches
Umut Tohumcu,de GER,"MF,DF",Hoffenheim,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,27,16,"1,291",14.3,3,3,6,3,0,0,2,0,2.9,2.9,3.6,6.5,31,25,95,0.21,0.21,0.42,0.21,0.42,0.20,0.25,0.45,0.20,0.45,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,26,1996,7,5,398,4.4,0,1,1,0,0,0,1,0,0.5,0.5,0.6,1.1,2,17,8,0.00,0.23,0.23,0.00,0.23,0.12,0.14,0.25,0.12,0.25,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,33,33,"2,944",32.7,5,2,7,5,0,0,1,0,3.6,3.6,2.0,5.5,37,93,79,0.15,0.06,0.21,0.15,0.21,0.11,0.06,0.17,0.11,0.17,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,32,1990,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,35,1987,25,20,"1,811",20.1,0,6,6,0,0,0,1,0,0.7,0.7,3.2,4.0,34,65,80,0.00,0.30,0.30,0.00,0.30,0.04,0.16,0.20,0.04,0.20,Matches
Tuta,br BRA,DF,Eint Frankfurt,23,1999,31,30,"2,718",30.2,2,1,3,2,0,0,8,0,2.3,2.3,0.8,3.1,23,107,17,0.07,0.03,0.10,0.07,0.10,0.08,0.03,0.10,0.08,0.10,Matches
Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lauren Ulrich,de GER,MF,Stuttgart,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,29,27,"2,348",26.1,0,1,1,0,0,0,6,1,0.7,0.7,0.3,1.0,31,169,7,0.00,0.04,0.04,0.00,0.04,0.03,0.01,0.04,0.03,0.04,Matches
Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,22,21,"1,726",19.2,0,0,0,0,0,0,8,1,0.9,0.9,0.4,1.2,3,17,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Jere Uronen,fi FIN,DF,Schalke 04,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.9,1.0,9,30,17,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,Matches
Mark Uth,de GER,"MF,FW",Köln,30,1991,3,0,46,0.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
Josha Vagnoman,de GER,DF,Stuttgart,21,2000,23,16,"1,479",16.4,2,2,4,2,0,0,3,1,2.9,2.9,1.6,4.5,27,43,93,0.12,0.12,0.24,0.12,0.24,0.18,0.10,0.28,0.18,0.28,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,23,13,"1,130",12.6,3,4,7,3,0,0,4,0,1.2,1.2,2.2,3.4,32,42,68,0.24,0.32,0.56,0.24,0.56,0.09,0.18,0.27,0.09,0.27,Matches
Renato Veiga,pt POR,DF,Augsburg,19,2003,13,7,639,7.1,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,11,14,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,29,25,"2,266",25.2,1,2,3,1,0,0,2,0,0.5,0.5,0.7,1.2,5,81,3,0.04,0.08,0.12,0.04,0.12,0.02,0.03,0.05,0.02,0.05,Matches
Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33,33,"2,970",33.0,1,1,2,1,0,0,5,0,1.3,1.3,1.4,2.8,43,111,23,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Matches
Gabriel Vidovic,hr CRO,FW,Bayern Munich,18,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,2,0.00,4.74,4.74,0.00,4.74,0.00,0.39,0.39,0.00,0.39,Matches
Kevin Vogt,de GER,DF,Hoffenheim,30,1991,22,22,"1,775",19.7,0,0,0,0,0,0,8,0,0.0,0.0,0.4,0.4,16,104,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Robert Wagner,de GER,MF,Freiburg,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.54,0.54,Matches
Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,3.5,1.9,0.0,1.9,5,12,26,0.69,0.00,0.69,0.52,0.52,0.60,0.01,0.60,0.32,0.33,Matches
Paul Wanner,de GER,MF,Bayern Munich,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches
Julian Weigl,de GER,MF,M'Gladbach,26,1995,23,21,"1,894",21.0,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.8,7,82,7,0.05,0.00,0.05,0.00,0.00,0.05,0.03,0.08,0.01,0.04,Matches
Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,1,19,1.82,0.00,1.82,1.82,1.82,1.52,0.13,1.65,1.52,1.65,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,30,29,"2,516",28.0,2,9,11,2,0,0,7,0,2.6,2.6,5.6,8.2,62,120,169,0.07,0.32,0.39,0.07,0.39,0.09,0.20,0.29,0.09,0.29,Matches
Noah Weißhaupt,de GER,"MF,DF",Freiburg,20,2001,18,3,427,4.7,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,14,14,31,0.00,0.21,0.21,0.00,0.21,0.03,0.21,0.24,0.03,0.24,Matches
Marcel Wenig,de GER,MF,Eint Frankfurt,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,27,23,"1,937",21.5,9,3,12,9,0,0,2,0,9.1,9.1,3.1,12.2,65,51,209,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,26,19,"1,688",18.8,2,2,4,2,0,0,0,0,2.5,2.5,2.0,4.5,14,54,91,0.11,0.11,0.21,0.11,0.21,0.13,0.11,0.24,0.13,0.24,Matches
Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,26,23,"1,648",18.3,4,8,12,4,0,0,7,0,4.4,4.4,5.0,9.3,42,64,133,0.22,0.44,0.66,0.22,0.66,0.24,0.27,0.51,0.24,0.51,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,24,15,"1,291",14.3,6,0,6,6,0,1,1,0,5.2,4.4,1.3,5.8,7,41,89,0.42,0.00,0.42,0.42,0.42,0.36,0.09,0.46,0.31,0.40,Matches
Frederik Winther,dk DEN,DF,Augsburg,21,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,1.00,1.00,0.00,1.00,0.00,0.10,0.10,0.00,0.10,Matches
Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,17,11,"1,090",12.1,1,6,7,1,0,0,4,0,0.8,0.8,3.9,4.7,36,80,86,0.08,0.50,0.58,0.08,0.58,0.06,0.32,0.39,0.06,0.39,Matches
Hannes Wolf,at AUT,FW,M'Gladbach,23,1999,18,4,449,5.0,1,1,2,1,0,0,0,0,1.4,1.4,0.3,1.7,12,13,37,0.20,0.20,0.40,0.20,0.40,0.29,0.05,0.34,0.29,0.34,Matches
Marius Wolf,de GER,DF,Dortmund,27,1995,25,17,"1,570",17.4,1,1,2,1,0,0,2,0,1.2,1.2,2.9,4.0,60,91,151,0.06,0.06,0.11,0.06,0.11,0.07,0.16,0.23,0.07,0.23,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,26,4,653,7.3,1,1,2,1,0,0,2,0,2.1,2.1,1.2,3.3,18,19,36,0.14,0.14,0.28,0.14,0.28,0.29,0.17,0.46,0.29,0.46,Matches
Kelvin Yeboah,it ITA,"FW,MF",Augsburg,22,2000,13,3,353,3.9,1,1,2,1,0,0,0,0,1.4,1.4,0.4,1.8,13,6,25,0.25,0.25,0.51,0.25,0.51,0.36,0.10,0.46,0.36,0.46,Matches
Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,29,28,"2,553",28.4,0,0,0,0,0,0,4,0,1.0,1.0,0.1,1.1,7,85,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,17,14,"1,271",14.1,0,0,0,0,0,0,3,0,1.7,1.7,0.6,2.2,3,44,0,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16,Matches
Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,22,15,"1,321",14.7,1,6,7,1,0,0,4,0,3.1,3.1,4.5,7.5,26,34,47,0.07,0.41,0.48,0.07,0.48,0.21,0.31,0.51,0.21,0.51,Matches
Aaron Zehnter,de GER,DF,Augsburg,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Robin Zentner,de GER,GK,Mainz 05,27,1994,26,26,"2,340",26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Michael Zetterer,de GER,GK,Werder Bremen,27,1995,2,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Simon Zoller,de GER,FW,Bochum,31,1991,27,19,"1,457",16.2,3,2,5,3,0,0,5,0,4.1,4.1,1.1,5.2,10,21,61,0.19,0.12,0.31,0.19,0.31,0.26,0.07,0.32,0.26,0.32,Matches
